MidPoint,Slope,resultList,LinerType
50,1.0,"[0.3051323986975358, 0.6568852829270067, 0.7061166303319257, 0.733946173468774, 0.7481793280351822, 0.7512338600881471, 0.7436063184123579, 0.7243984726507576, 0.6905485693407084, 0.632547595504647, 0.2906065487626844]",-0.4461014613906113
60,1.0,"[0.02812716201933078, 0.0012077527300410518, 0.0006751514622425169, 0.6153926758584847, 0.6581069505376571, 0.6670333646294343, 0.6495817072399327, 0.5940517839027856, 0.0007344800253594819, 0.0017015833341404872, 0.1017119346022881]",-0.5653214300271462
70,1.0,"[0.02045801993807786, 0.0007209802090305782, 0.0004112678267923068, 0.0003318444822726481, 0.00030580535232358413, 0.0003020121895697856, 0.0003085012741628829, 0.0003368343070648799, 0.0004283326983875423, 0.0008361394987969105, 0.07766655028907926]",0.020156007748508075
80,1.0,"[0.015340078481636295, 0.0004596960159424728, 0.00025984486593200033, 0.00020723378671141392, 0.00019212759590919436, 0.0001897220567721573, 0.0001912780256682796, 0.00020774607771844564, 0.00026610466438556975, 0.0005074760222692731, 0.06282960007669422]",0.015150356424864137
90,1.0,"[0.011894551807957246, 0.0003155744637947269, 0.00017720418304664485, 0.00013931921134380753, 0.0001270463090088785, 0.00012435621613664745, 0.0001263601043548853, 0.00013921740229914416, 0.0001799616946418641, 0.0003388062550440538, 0.052089030233770074]",0.011770195591820598
100,1.0,"[0.009518885230569476, 0.00022967025257179696, 0.0001285030083019873, 0.00010008269900962862, 9.024017773670216e-05, 8.782199228280491e-05, 8.979885485002132e-05, 9.991531684701147e-05, 0.0001299082905951057, 0.0002423960854236929, 0.04376408630197619]",0.009431063238286672
10,2.0,"[0.9695153833033053, 0.9668524743304665, 0.9639535516265139, 0.9608120219045643, 0.9574208760916567, 0.9537726358376639, 0.9498592906248126, 0.9456722238982734, 0.9412021263041216, 0.9364388936925301, 0.9313715069911466]",0.0
20,2.0,"[0.9346273282479647, 0.930366488550092, 0.9250898252879133, 0.9187335457297897, 0.9112239408145233, 0.9024745929920328, 0.8923824009952387, 0.880821863599409, 0.8676367151341475, 0.852627366484648, 0.8355313739766219]",0.0
30,2.0,"[0.8938057526865427, 0.889353693989786, 0.8824025907185172, 0.8726916984609222, 0.8598819997939746, 0.8435168565066505, 0.8229496067449471, 0.7972012787008511, 0.7646491775178837, 0.7222159324355484, 0.6624974806380088]",0.0
40,2.0,"[0.844371621136154, 0.8418133741165206, 0.8342499453842974, 0.8209298154866075, 0.8006833898953517, 0.7715473806823412, 0.7297074345705515, 0.6653456433449245, 0.49694652353525604, 0.07863565026779647, 0.1017119346022881]",0.02307628433449163
50,2.0,"[0.7807079110147879, 0.7838292873642428, 0.7775466111492866, 0.7600922810016357, 0.7276652655245828, 0.6704347866104561, 0.5148246997054958, 0.0006624861623439933, 0.0008506682786685464, 0.005016415810544967, 0.06955417586000735]",-0.003121376349454974
60,2.0,"[0.6854611578439854, 0.705172898084663, 0.7048524433923393, 0.6817227762451482, 0.6194353623877492, 0.0003659930351639989, 0.0003331490500112853, 0.00034339418264628743, 0.00043396169437757916, 0.0009076314981736367, 0.052089030233770074]",-0.019711740240677567
70,2.0,"[0.03641918495181455, 0.0048996348762606785, 0.578812354790724, 0.526778311621156, 0.00025934245518058406, 0.00021104671276822113, 0.00019339210258213714, 0.00020413775402957935, 0.00026002122909185197, 0.0005043289443966587, 0.040265441044443996]",-0.53854691374628
80,2.0,"[0.02812716201933078, 0.0005371479751716792, 0.0002906955385378409, 0.0002087360371691565, 0.00015917473977302007, 0.0001330361547707176, 0.00012569470754805493, 0.0001352574937540896, 0.0001734775480347026, 0.00032689123336766097, 0.031787101790147876]",0.028001467311782727
90,2.0,"[0.022095082634680983, 0.0003581119095023831, 0.00019110970975901072, 0.00013625299480289578, 0.0001063080839166809, 9.164106804968398e-05, 8.847906968945025e-05, 9.64686685078938e-05, 0.00012434572421845231, 0.00023073917374623332, 0.025602425481652334]",0.022006603564991532
100,2.0,"[0.017641978047267422, 0.00025113595094447197, 0.00013348685210457515, 9.565270060487095e-05, 7.62686607024913e-05, 6.719529512722822e-05, 6.585419905001886e-05, 7.245974935858928e-05, 9.373347291920006e-05, 0.000172305255471417, 0.021032758865584294]",0.0175761238482174
10,4.0,"[0.9748705934630867, 0.9675553645310763, 0.9597097341726417, 0.9512961430558676, 0.9422719736393789, 0.9325884114235135, 0.922188961813126, 0.9110074899319967, 0.8989655854983172, 0.8859689494864686, 0.8719023232983719]",0.0
20,4.0,"[0.9468247544272557, 0.932759697974097, 0.916362465172962, 0.8972324356967246, 0.8748272640595485, 0.8483723708889045, 0.8166804433951581, 0.7777413649314391, 0.7275803912407598, 0.6556261802153778, 0.2906065487626844]",0.0
30,4.0,"[0.915087535088996, 0.8948700635879275, 0.8687857327096596, 0.8349216340811103, 0.7898669720150147, 0.7260177386605542, 0.6143393698541104, 0.002912832819330604, 0.02882092579401172, 0.0580616268587231, 0.06955417586000735]",0.06664134304067675
40,4.0,"[0.8784716818770194, 0.8527403058358564, 0.8150256103577135, 0.7581521861854417, 0.6594990880221507, 0.0006396315352684054, 0.000570948384330876, 0.0005905646342518991, 0.0007839827243714152, 0.008049015007628958, 0.04376408630197619]",0.04319313791764531
50,4.0,"[0.8349795356586437, 0.8044051048057967, 0.7512338600881471, 0.6459000315125516, 0.00037565756428210547, 0.0002889413258432051, 0.000261635949323741, 0.0002766637174821269, 0.0003576808959985766, 0.0008057729398590869, 0.02950933829138862]",0.02924770234206488
60,4.0,"[0.7807079110147879, 0.7458821678247395, 0.6670333646294343, 0.00029594226561779945, 0.0001955680628955247, 0.00015821302535587258, 0.0001489554963530037, 0.00016079533307856447, 0.00020772468530231875, 0.00040826178984366745, 0.021032758865584294]",0.02088380336923129
70,4.0,"[0.7054932272987443, 0.6659060725179071, 0.0003020121895697856, 0.00016915850448545147, 0.00011829165967429895, 9.998894320813389e-05, 9.654095343581697e-05, 0.00010562490692173562, 0.00013670395887135678, 0.00025765483279679004, 0.015783763871762457]",0.01568722291832664
80,4.0,"[0.3051323986975358, 0.0004146346397636494, 0.0001897220567721573, 0.00010788367111337406, 7.952084539675119e-05, 6.917838926118446e-05, 6.790049257253476e-05, 7.495930723534995e-05, 9.720183657673817e-05, 0.00017963417158287648, 0.012370619095856296]",0.012302718603283762
90,4.0,"[0.03191072822288146, 0.0002822276874252864, 0.00012435621613664745, 7.505491977800749e-05, 5.7343361748867965e-05, 5.0866634350831063e-05, 5.0492882224643956e-05, 5.609200642393777e-05, 7.28539135281452e-05, 0.0001331558335172855, 0.010040496808878845]",0.009990003926654202
100,4.0,"[0.025910311518781037, 0.00019439745960847928, 8.782199228280491e-05, 5.544666984126704e-05, 4.3436067073259275e-05, 3.906525883492512e-05, 3.9092182813933856e-05, 4.362448705787219e-05, 5.6734743763671395e-05, 0.00010298038815211316, 0.008379141223281306]",0.008340075964446381
