MidPoint,Slope,resultList,LinerType
60,1.0,"[0.26761376584393937, 0.10656924342059748, 0.06884216912953851, 0.0523659323936672, 0.044816630874439975, 0.042760052844600625, 0.045415440652671425, 0.05410464271422212, 0.07368617246007463, 0.12454132488432547, 0.260658268271272]",0.21789821542667134
70,1.0,"[0.23760459314110435, 0.08071868061243061, 0.04698298322839895, 0.03319216050027202, 0.02746032077836311, 0.025912582248692636, 0.027662985069733522, 0.03388273021406397, 0.04941715658396307, 0.0914816204324373, 0.23407651584247208]",0.20816393359377944
80,1.0,"[0.21388935693750277, 0.06121432471229273, 0.031586683958133306, 0.021339623141174886, 0.017443838410228656, 0.016403840497713526, 0.01749954273629639, 0.021574220651595474, 0.032680573777108576, 0.06787890909705581, 0.21254588501929556]",0.19614204452158202
90,1.0,"[0.19463130799996042, 0.04585648981563558, 0.021537527211413127, 0.014364248187363664, 0.011757591233166711, 0.011062303942924737, 0.01176591119290469, 0.014430786480523566, 0.021988035717123235, 0.04988290392859394, 0.19472553174302581]",0.1835690040570357
100,1.0,"[0.17865447216725383, 0.034070514819381274, 0.01520074192557642, 0.010185617450368544, 0.008389910497733822, 0.00790859201993502, 0.00838402871720885, 0.010193899825002, 0.015374535062682765, 0.036377414048261926, 0.17971677007531625]",0.1707458801473188
10,2.0,"[0.8344610387662694, 0.7740883464199138, 0.7237970806047862, 0.6832564882398809, 0.6510030997354768, 0.625493519250314, 0.6053825328779177, 0.5895575556334341, 0.5771151121858101, 0.5673291015276782, 0.5596213507581557]",0.0
20,2.0,"[0.6614115411903173, 0.5256044679595913, 0.4408185941840375, 0.39081689072434167, 0.3631874897009134, 0.351275457429859, 0.35111261079420986, 0.3593148552842497, 0.3722455727839259, 0.3866267948809568, 0.4003981903440508]",0.04928557954984092
30,2.0,"[0.5302986674424061, 0.3294764037389298, 0.24295052711640966, 0.20213110421331787, 0.18254005317530111, 0.17614650021733244, 0.18106082841677634, 0.19899877530167753, 0.2326403134503336, 0.27588822807708563, 0.3149626828824773]",0.13881618266514487
40,2.0,"[0.44087525932638505, 0.21360232153601497, 0.14578670243106012, 0.11746941971933486, 0.10428595199499263, 0.09975511683888885, 0.10247945426379007, 0.11413216469169478, 0.14146704143639358, 0.19670176215873192, 0.260658268271272]",0.16090315143238312
50,2.0,"[0.3780621575956971, 0.14719256506719952, 0.09555700765562106, 0.07417496291512225, 0.06377955866515708, 0.060042818302538756, 0.06196916099292087, 0.07064083792606277, 0.09077124911831315, 0.1394808004293482, 0.22277672271674034]",0.1627339044142016
60,2.0,"[0.33170255342713184, 0.10667116864325579, 0.06451759710250464, 0.04635290536484242, 0.037954876478375775, 0.03509011447348827, 0.036502874269656656, 0.04315071107088365, 0.05944507310822644, 0.10032045661256006, 0.19472553174302581]",0.15963541726953756
70,2.0,"[0.2960126056300448, 0.07946952414350981, 0.042658902643731865, 0.02844179263374944, 0.02268176252471055, 0.020845176893207303, 0.021773231121935063, 0.02621327746251102, 0.03818765748198243, 0.07291874041821667, 0.17306315674921588]",0.15221797985600857
80,2.0,"[0.26761376584393937, 0.05917817914442482, 0.027948602392057008, 0.018039442361175204, 0.01436141559217611, 0.013229565875282722, 0.01382867439814408, 0.01666720930550539, 0.0247300010705394, 0.05245452029275304, 0.1558010699881822]",0.14257150411289946
90,2.0,"[0.24442446219728603, 0.04343822841313525, 0.018792315808844072, 0.012128691846333525, 0.009739664670032752, 0.009015237672642668, 0.009417712211762873, 0.011286303873869379, 0.016670542423353446, 0.03734974310606108, 0.14170235895486588]",0.1326871212822232
100,2.0,"[0.22509507833952563, 0.03167007362294591, 0.013194738877760095, 0.008633910489522783, 0.00700889056859542, 0.006518964694316722, 0.0068035497391974965, 0.008095750831619203, 0.011805539255935301, 0.02678926342656763, 0.12995269860044378]",0.12343373390612707
10,4.0,"[0.8642862717052439, 0.7552764918339195, 0.6716635795529936, 0.6091601333636295, 0.5622462416916497, 0.526757258155231, 0.49973178602871343, 0.4790444299557474, 0.46314055901358114, 0.45086508956553006, 0.44135118448015676]",0.0
20,4.0,"[0.7158803706841446, 0.4974096065635478, 0.3795352532446256, 0.3151317967329651, 0.27990569873232707, 0.26267982312041166, 0.2578311648423398, 0.2617427257997017, 0.27108647253429113, 0.2827124380373837, 0.29439535450604176]",0.03656418966370195
30,4.0,"[0.5897330070468059, 0.2924698835964167, 0.19382062219909654, 0.15187963668842971, 0.13203435353957224, 0.12409235227487707, 0.1250827276317226, 0.13545333460116485, 0.15761358320937832, 0.19017092846899797, 0.22277672271674034]",0.09868437044186328
40,4.0,"[0.49665890133724416, 0.17984308290662532, 0.11187588386024513, 0.08509156337835376, 0.07211694450174726, 0.0668266477568943, 0.06767418245284074, 0.07532970091644901, 0.09338986425393711, 0.13007230983227425, 0.17971677007531625]",0.11289012231842195
50,4.0,"[0.42890408821716447, 0.11975979890776402, 0.06981196775382503, 0.04884261202874225, 0.039009001847396266, 0.03530321265339894, 0.03602276114808303, 0.04175206486265673, 0.05621534595048727, 0.08995671430917757, 0.15079685194627954]",0.11549363929288059
60,4.0,"[0.3780621575956971, 0.08399104766019945, 0.042760052844600625, 0.027333633777607565, 0.021219548490991533, 0.01913094995865974, 0.019642828482937597, 0.023205171783686345, 0.03306531254407839, 0.06166790010538363, 0.12995269860044378]",0.11082174864178404
70,4.0,"[0.3385699283071397, 0.05925012703768609, 0.025912582248692636, 0.016113324750729543, 0.012583510229606304, 0.011429131888585332, 0.01177260132275297, 0.013915528032719759, 0.020061252008911408, 0.041291601819854216, 0.11414152215434]",0.10271239026575466
80,4.0,"[0.30696653823874404, 0.040992775764414104, 0.016403840497713526, 0.010329618674344218, 0.008195218421839685, 0.007508642554987285, 0.007746055783997273, 0.009108030182882466, 0.01301855031714675, 0.02769631503094768, 0.1016503301020336]",0.09414168754704631
90,4.0,"[0.28105388130481546, 0.028223416869217068, 0.011062303942924737, 0.007136116917355231, 0.005750099580919036, 0.00530751084760443, 0.005479601829463507, 0.006405117088447643, 0.009032920739724705, 0.019144151212534957, 0.09143969528459711]",0.08613218443699268
100,4.0,"[0.25938324561806214, 0.01982240031709612, 0.00790859201993502, 0.005225604545525802, 0.004265530653666047, 0.00396032671566509, 0.004090640506344348, 0.004756974133937392, 0.006622348828102681, 0.013783169897606936, 0.08284976953643954]",0.07888944282077445
