dose,$Gly$,$Gly_{CAA}$,$Gly_{RDM}$
11.600000000000001,0.10303775817968996,0.1516645527950014,0.2652090037129888
11.8,0.10029462992562865,0.1478862702963925,0.2595814361582795
12.0,0.09766094653310922,0.1442450395233246,0.25411552201604765
12.200000000000001,0.09513140051896703,0.14073518513685113,0.2488070294931958
12.4,0.09270096606358465,0.13735124955695865,0.2436517131579736
12.600000000000001,0.09036488388432323,0.134087990070493,0.23864533109477568
12.8,0.0881186472552695,0.1309403745872599,0.23378366094687394
13.0,0.08595798847579982,0.127903576975337,0.22906251362177418
13.200000000000001,0.08387886583560554,0.12497297191920619,0.22447774514005758
13.4,0.08187745149855934,0.12214412909309635,0.2200252671870019
13.600000000000001,0.0799501198199574,0.11941280756676453,0.21570105597786912
13.8,0.07809343621643132,0.1167749493062986,0.21150115981565423
14.0,0.0763041466422897,0.11422667322813335,0.20742170534229804
14.200000000000001,0.07457916777097945,0.11176426859553235,0.20345890251992016
14.4,0.07291557733017348,0.10938418865234893,0.19960904912811514
14.600000000000001,0.07131060539202959,0.10708304432726694,0.19586853351996106
14.8,0.06976162571134648,0.10485759788021759,0.19223383727110385
15.0,0.06826614784848604,0.1027047566608021,0.18870153654364272
15.200000000000001,0.06682180963629993,0.10062156694403288,0.18526830356203036
15.4,0.06542636993150364,0.09860520796570858,0.18193090648058596
15.600000000000001,0.06407770191908745,0.09665298623112446,0.17868620987679995
15.8,0.06277378681418803,0.09476232974862264,0.17553117380955427
16.0,0.06151270776399486,0.09293078255579232,0.17246285335441341
16.2,0.060292644341279775,0.09115599954770386,0.16947839724888955
16.400000000000002,0.059111867035965306,0.08943574124219837,0.16657504671189544
16.6,0.05796873233312239,0.08776786890395447,0.16375013354174878
16.8,0.056861677917036585,0.08615034011811469,0.16100107852357876
17.0,0.05578921831772821,0.08458120379690397,0.15832538952700514
17.2,0.0547499405377743,0.08305859620427401,0.15572065916013586
17.400000000000002,0.053742500285521154,0.08158073678718566,0.1531845630746014
17.6,0.05276561805487878,0.08014592406256664,0.1507148573358201
17.8,0.051818075732490476,0.07875253199495344,0.14830937636063082
18.0,0.05089871327229006,0.07739900638748874,0.14596603065415742
18.2,0.05000642553191429,0.07608386138451108,0.14368280447349127
18.400000000000002,0.04914015932472605,0.07480567614496371,0.14145775349017806
18.6,0.04829891075275176,0.07356309190594403,0.13928900251090665
18.8,0.047481722451740004,0.0723548088880748,0.13717474319744713
19.0,0.04668768124387649,0.07117958348022638,0.1351132319992865
19.200000000000003,0.04591591577197837,0.07003622563400341,0.13310278762959538
19.400000000000002,0.04516559432120226,0.0689235962165794,0.13114178922495123
19.6,0.04443592276827276,0.0678406045814861,0.12922867397681037
19.8,0.04372614258737665,0.0667862063942867,0.12736193517810723
20.0,0.04303552911918865,0.06575940129810186,0.12554012024325414
