dose1,dose2,single,double
22.265625,11.1328125,0.5895396639637414,0.7106324780860545
22.8515625,11.42578125,0.5730913372315164,0.6984866244465404
23.4375,11.71875,0.5568416983807607,0.6864014477200021
24.0234375,12.01171875,0.5408108691374887,0.6743779608770614
24.609375,12.3046875,0.5250186746886497,0.6624172020365187
25.1953125,12.59765625,0.509484459648701,0.650520235180891
25.78125,12.890625,0.49422689703788364,0.6386881508869479
26.3671875,13.18359375,0.4792637945801723,0.6269220670704617
26.953125,13.4765625,0.46461190324884516,0.6152231297442832
27.5390625,13.76953125,0.45028673341779485,0.6035925137885649
28.125,14.0625,0.43630238415847583,0.5920314237317628
28.7109375,14.35546875,0.4226713911116575,0.5805410945407371
29.296875,14.6484375,0.4094045979377919,0.5691227924180375
29.8828125,14.94140625,0.3965110556152834,0.5577778156039813
30.46875,15.234375,0.3839979528468565,0.5465074951808647
31.0546875,15.52734375,0.3718705796136871,0.5353131958761964
31.640625,15.8203125,0.36013232456968264,0.5241963168612269
32.2265625,16.11328125,0.348784705592317,0.513158292540673
32.8125,16.40625,0.33782743150154626,0.5022005933287834
33.3984375,16.69921875,0.3272584918151507,0.4913247264062745
33.984375,16.9921875,0.3170742704991287,0.48053223645187926
34.5703125,17.28515625,0.30726967904121233,0.4698247063414227
35.15625,17.578125,0.29783830384260507,0.45920375780635464
35.7421875,17.87109375,0.28877256287796893,0.44867105204271207
36.328125,18.1640625,0.2800638667849191,0.43822829026026106
36.9140625,18.45703125,0.2717027799633526,0.4278772141603673
37.5,18.75,0.26367917783511424,0.41761960632974543
38.0859375,19.04296875,0.25598239707654385,0.40745729053578517
38.671875,19.3359375,0.24860137633555965,0.3973921319074411
39.2578125,19.62890625,0.24152478563410015,0.38742603698401756
39.84375,19.921875,0.23474114329956203,0.37756095361221603
40.4296875,20.21484375,0.22823891983989364,0.36779887066981576
41.015625,20.5078125,0.2220066286613463,0.35814181759221575
41.6015625,20.80078125,0.2160329039199298,0.3485918636757641
42.1875,21.09375,0.21030656609855525,0.33915111712949425
42.7734375,21.38671875,0.20481667611830956,0.3298217238443414
43.359375,21.6796875,0.19955257893418238,0.32060586584654266
43.9453125,21.97265625,0.19450393764422896,0.3115057593992662
44.53125,22.265625,0.18966075916857839,0.30252365271416126
45.1171875,22.55859375,0.18501341254236586,0.29366182323212764
45.703125,22.8515625,0.18055264082488579,0.28492257443041413
46.2890625,23.14453125,0.17626956756505335,0.27630823211129385
46.875,23.4375,0.1721556986881493,0.26782114012606956
47.4609375,23.73046875,0.16820292058676506,0.25946365548729855
48.046875,24.0234375,0.16440349511457192,0.2512381428218207
48.6328125,24.31640625,0.16075005209836438,0.2431469681179088
49.21875,24.609375,0.1572355799043586,0.235192491721624
49.8046875,24.90234375,0.15385341452040172,0.22737706054057807
50.390625,25.1953125,0.15059722754763635,0.21970299941795812
50.9765625,25.48828125,0.14746101343368265,0.21217260164620566
51.5625,25.78125,0.14443907622462743,0.20478811859831741
52.1484375,26.07421875,0.14152601606489504,0.19755174846567805
52.734375,26.3671875,0.13871671563202304,0.1904656241047629
53.3203125,26.66015625,0.1360063266570876,0.1835318000112943
53.90625,26.953125,0.13339025665044685,0.1767522384594238
54.4921875,27.24609375,0.13086415592605016,0.17012879486537716
55.078125,27.5390625,0.12842390499536666,0.1636632024595878
55.6640625,27.83203125,0.12606560238333922,0.1573570563784
56.25,28.125,0.12378555290338215,0.1512117973154325
56.8359375,28.41796875,0.12158025641573661,0.14522869490318074
57.421875,28.7109375,0.11944639708313684,0.13940883102625112
58.0078125,29.00390625,0.11738083312941197,0.13375308329790267
58.59375,29.296875,0.115380587099962,0.12826210895993082
