dose,r30,r30_r50,r30_r50C,r30_r50D,r30_r50CD,r30A,r30A_r50,r30A_r50C,r30A_r50D,r30A_r50CD,r30B,r30B_r50,r30B_r50C,r30B_r50D,r30B_r50CD,r30AB,r30AB_r50,r30AB_r50C,r30AB_r50D,r30AB_r50CD,r_tot,growth
0.20633697509765625,27.30689448672648,23.01977439425961,0.0,0.0,0.0,4.4935114576186,5.179819663212819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000181751,0.7055702949314725
0.2145904541015625,27.03558024834191,22.817301215980425,0.0,0.0,0.0,4.7124694063690695,5.4346491138120925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999984503496,0.6993643669379827
0.22284393310546874,26.758339264654914,22.610560136614396,0.0,0.0,0.0,4.935991981852539,5.695108609178125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999992299976,0.6930276252809432
0.23109741210937498,26.474779139138764,22.399262839827646,0.0,0.0,0.0,5.164377489385674,5.9615805199604175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999988312496,0.6865512326827569
0.23935089111328123,26.1844618023167,22.183087091106767,0.0,0.0,0.0,5.397958791604683,6.234492329718648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0000000147468,0.6799253126853037
0.2476043701171875,25.88689549633885,21.961670746829785,0.0,0.0,0.0,5.637109271428467,6.514324485826528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000000423626,0.6731387649794675
0.2558578491210937,25.581525265680074,21.73460464985136,0.0,0.0,0.0,5.8822500928240435,6.8016199931966295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000155211,0.6661790489487395
0.264111328125,25.267720714276752,21.501423468301926,0.0,0.0,0.0,6.133859340224025,7.096996478648937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000001451646,0.6590319017946372
0.27236480712890626,24.944760859835693,21.261594360073893,0.0,0.0,0.0,6.392483462309126,7.401161332641325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000001486003,0.6516809916537639
0.2806182861328125,24.61181459941672,21.014502338893145,0.0,0.0,0.0,6.658751927695931,7.714931109246736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999975252535,0.6441074684761192
0.28887176513671875,24.26791579342734,20.759431601701266,0.0,0.0,0.0,6.933396080126661,8.039256540886514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000016141776,0.6362893931372694
0.29712524414062497,23.911929780780376,20.49554040600767,0.0,0.0,0.0,7.2172741438548185,8.375255698880745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000029523605,0.6282009651588687
0.30537872314453124,23.542509338147305,20.22182801574809,0.0,0.0,0.0,7.511404458517109,8.724258178256658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999066917,0.6198115112468572
0.3136322021484375,23.158034133991986,19.93708922162062,0.0,0.0,0.0,7.817010988863708,9.087865649485781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999396209,0.6110840914587098
0.32188568115234373,22.756525669870825,19.639850399710358,0.0,0.0,0.0,8.13558711919446,9.468036816501101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000005276746,0.6019735381406714
0.33013916015625,22.33552530243861,19.328277755188893,0.0,0.0,0.0,8.468987287331052,9.867209632692987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999997765154,0.5924236441275523
0.3383926391601562,21.891912899434274,19.000040808444698,0.0,0.0,0.0,8.81956316840303,10.288483163165534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000003944753,0.5823629793806443
0.3466461181640625,21.421625472012206,18.65210042231585,0.0,0.0,0.0,9.19037458812534,10.735899522034055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000004487454,0.5716983916064925
0.35489959716796876,20.919201988087984,18.280365632968582,0.0,0.0,0.0,9.585531148155018,11.21490124192408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000001113567,0.5603044908761157
0.363153076171875,20.376996414169025,17.87909989587471,0.0,0.0,0.0,10.010781985508233,11.733121704494419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000000046384,0.5480054482901779
0.37140655517578125,19.783710372820543,17.43981313832229,0.0,0.0,0.0,10.474615448606876,12.301861025397779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999998514748,0.5345410379435833
0.37966003417968747,19.121344372154866,16.94895789048384,0.0,0.0,0.0,10.990542729044956,12.939154979766883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999997145054,0.5194960215457978
0.38791351318359374,18.35780258939534,16.38233621466551,0.0,0.0,0.0,11.582634706203345,13.677226490757167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000102136,0.5021287175367701
